venta_id;product_id;cantidad;precio_unitario;subtotal
2403;562;2;1.99;3.98
2404;223;3;39.99;119.97
2404;279;2;22.99;45.98
2404;303;1;14.99;14.99
2404;327;2;2.99;5.98
2404;722;3;49.99;149.97
2405;956;3;6.99;20.97
2405;617;2;59.99;119.98
2406;486;2;249.99;499.98
2407;696;3;3.79;11.37
2407;428;2;1.49;2.98
2407;3;3;5.99;17.97
2408;368;3;49.99;149.97
2408;8;3;39.99;119.97
2408;494;3;14.99;44.97
2409;78;2;9.99;19.98
2409;92;3;1.99;5.97
2410;136;3;4.29;12.87
2411;409;1;49.99;49.99
2412;874;1;4.29;4.29
2412;495;1;19.99;19.99
2413;18;3;39.99;119.97
2413;958;2;12.99;25.98
2414;310;3;24.99;74.97
2414;596;3;5.49;16.47
2414;826;1;14.99;14.99
2415;424;2;11.99;23.98
2415;799;2;15.99;31.98
2415;266;3;4.99;14.97
2415;319;1;3.79;3.79
2415;73;2;1.99;3.98
2416;246;3;24.99;74.97
2416;114;3;39.99;119.97
2417;371;2;8.99;17.98
2418;994;3;8.99;26.97
2418;301;1;3.29;3.29
2418;831;2;4.29;8.58
2418;178;2;14.99;29.98
2419;95;1;24.99;24.99
2419;303;2;14.99;29.98
2419;226;1;29.99;29.99
2419;550;2;5.99;11.98
2420;681;1;34.99;34.99
2420;112;1;1.89;1.89
2421;973;3;29.99;89.97
2422;203;3;49.99;149.97
2423;786;1;4.99;4.99
2424;845;1;5.99;5.99
2424;903;2;2.79;5.58
2425;766;3;2.99;8.97
2425;893;2;4.49;8.98
2425;81;2;30.00;60.00
2426;938;2;2.29;4.58
2426;774;3;34.99;104.97
2426;329;2;99.99;199.98
2427;214;2;1.99;3.98
2427;502;2;4.99;9.98
2427;217;3;15.99;47.97
2428;264;1;19.99;19.99
2428;971;3;4.29;12.87
2429;384;3;29.99;89.97
2430;306;1;49.99;49.99
2431;586;3;59.99;179.97
2432;78;3;9.99;29.97
2433;770;1;14.99;14.99
2434;519;2;10.99;21.98
2434;55;3;59.99;179.97
2434;163;3;359.99;1079.97
2435;161;1;2.99;2.99
2435;417;3;4.29;12.87
2436;487;3;79.99;239.97
2437;97;2;12.99;25.98
2437;591;1;59.99;59.99
2437;737;2;2.99;5.98
2438;194;3;8.49;25.47
2438;784;3;2.99;8.97
2439;873;2;29.99;59.98
2439;578;3;59.99;179.97
2439;12;3;49.99;149.97
2439;235;2;149.99;299.98
2440;632;3;4.99;14.97
2441;688;3;24.99;74.97
2441;613;2;199.99;399.98
2442;41;1;34.99;34.99
2442;835;2;3.79;7.58
2442;84;2;18.99;37.98
2442;810;1;1.89;1.89
2442;6;2;35.99;71.98
2443;434;3;49.99;149.97
2443;788;1;5.99;5.99
2444;520;2;4.99;9.98
2444;814;3;15.99;47.97
2445;901;3;4.99;14.97
2445;747;3;49.99;149.97
2446;378;2;28.99;57.98
2447;680;2;39.99;79.98
2447;151;2;39.99;79.98
2448;364;1;34.99;34.99
2448;1000;2;99.99;199.98
2448;371;1;8.99;8.99
2449;596;2;5.49;10.98
2449;420;2;29.99;59.98
2450;164;3;69.99;209.97
2450;390;3;2.99;8.97
2450;415;3;39.99;119.97
2450;487;3;79.99;239.97
2450;580;1;12.99;12.99
2451;96;2;19.99;39.98
2452;980;3;59.99;179.97
2453;670;1;3.29;3.29
2453;227;1;4.99;4.99
2454;759;2;34.99;69.98
2454;88;3;4.29;12.87
2455;490;1;1.49;1.49
2455;831;2;4.29;8.58
2456;64;2;4.49;8.98
2456;53;3;19.99;59.97
2457;867;1;149.99;149.99
2457;542;3;4.99;14.97
2458;303;2;14.99;29.98
2459;593;2;19.99;39.98
2460;795;1;39.99;39.99
2461;106;3;2.79;8.37
2461;187;2;34.99;69.98
2461;236;1;34.99;34.99
2461;464;3;14.99;44.97
2462;693;2;6.49;12.98
2463;389;2;29.99;59.98
2464;623;2;19.99;39.98
2465;775;2;3.99;7.98
2466;161;3;2.99;8.97
2466;922;3;19.99;59.97
2466;324;1;34.99;34.99
2466;353;1;1.79;1.79
2467;733;1;3.49;3.49
2468;953;2;3.29;6.58
2468;304;3;89.99;269.97
2468;695;2;3.29;6.58
2469;351;3;89.99;269.97
2470;783;2;39.99;79.98
2470;428;3;1.49;4.47
2470;116;2;59.99;119.98
2471;112;3;1.89;5.67
2471;922;3;19.99;59.97
2472;607;3;69.99;209.97
2472;147;1;59.99;59.99
2473;460;3;3.69;11.07
2473;399;3;1.79;5.37
2473;665;1;3.49;3.49
2474;69;1;34.99;34.99
2475;607;3;69.99;209.97
2476;439;2;24.99;49.98
2476;839;1;79.99;79.99
2477;37;3;3.49;10.47
2477;913;3;4.19;12.57
2478;221;3;4.29;12.87
2479;21;1;14.99;14.99
2480;764;3;299.99;899.97
2480;13;3;5.99;17.97
2480;520;2;4.99;9.98
2481;456;2;5.99;11.98
2481;585;3;5.49;16.47
2481;894;3;59.99;179.97
2482;220;3;4.99;14.97
2483;146;3;2.99;8.97
2484;345;3;3.49;10.47
2484;744;3;199.99;599.97
2484;360;1;3.99;3.99
2485;273;3;29.99;89.97
2486;602;3;5.29;15.87
2487;505;1;3.99;3.99
2487;470;2;4.29;8.58
2488;11;2;4.99;9.98
2488;267;3;5.49;16.47
2489;605;1;39.99;39.99
2489;629;2;89.99;179.98
2489;258;3;16.99;50.97
2490;475;1;12.99;12.99
2490;571;3;49.99;149.97
2491;971;2;4.29;8.58
2492;685;1;5.99;5.99
2492;613;1;199.99;199.99
2493;912;2;79.99;159.98
2493;329;2;99.99;199.98
2494;700;1;5.99;5.99
2494;314;3;4.49;13.47
2495;545;3;14.99;44.97
2495;181;1;24.99;24.99
2496;595;3;59.99;179.97
2497;193;3;15.99;47.97
2498;639;2;9.99;19.98
2499;910;3;19.99;59.97
2499;504;3;4.49;13.47
2500;984;3;15.99;47.97
2500;547;2;109.99;219.98
2500;385;3;4.99;14.97
2501;73;1;1.99;1.99
2501;207;3;3.99;11.97
2502;176;3;24.99;74.97
2503;776;3;1.99;5.97
2504;103;2;12.99;25.98
2505;507;3;2.69;8.07
2505;442;2;1.99;3.98
2506;599;1;5.49;5.49
2506;51;1;34.99;34.99
2507;588;2;39.99;79.98
2508;780;1;7.49;7.49
2509;243;1;6.99;6.99
2509;864;3;19.99;59.97
2509;392;1;5.49;5.49
2509;512;1;5.79;5.79
2510;661;3;34.99;104.97
2510;367;2;15.99;31.98
2510;424;2;11.99;23.98
2511;744;1;199.99;199.99
2511;433;1;19.99;19.99
2511;941;2;3.49;6.98
2512;208;2;4.49;8.98
2512;744;3;199.99;599.97
2512;153;2;29.99;59.98
2513;426;3;25.00;75.00
2513;466;3;39.99;119.97
2514;397;2;119.99;239.98
2514;463;3;14.99;44.97
2515;102;1;2.99;2.99
2515;565;1;39.99;39.99
2515;758;2;59.99;119.98
2515;697;2;6.99;13.98
2516;479;2;24.99;49.98
2516;253;1;24.99;24.99
2516;684;1;24.99;24.99
2517;798;2;3.99;7.98
2518;806;3;2.49;7.47
2518;689;1;29.99;29.99
2519;720;1;4.99;4.99
2519;399;2;1.79;3.58
2519;931;3;9.99;29.97
2519;981;3;2.99;8.97
2520;583;2;1.99;3.98
2521;784;3;2.99;8.97
2521;199;2;39.99;79.98
2522;614;1;14.99;14.99
2522;634;2;199.99;399.98
2522;342;2;14.99;29.98
2523;620;1;34.99;34.99
2524;621;2;79.99;159.98
2524;414;3;3.99;11.97
2525;573;3;19.99;59.97
2525;172;1;89.99;89.99
2525;940;1;39.99;39.99
2525;627;2;6.29;12.58
2526;907;3;12.99;38.97
2526;846;1;29.99;29.99
2526;688;3;24.99;74.97
2527;223;3;39.99;119.97
2527;128;3;2.29;6.87
2527;599;2;5.49;10.98
2527;979;3;2.69;8.07
2528;844;2;29.99;59.98
2528;3;3;5.99;17.97
2529;89;3;3.99;11.97
2529;127;2;1.29;2.58
2530;609;2;8.99;17.98
2530;693;2;6.49;12.98
2531;452;3;3.99;11.97
2532;856;1;24.99;24.99
2533;846;1;29.99;29.99
2533;830;3;34.99;104.97
2534;496;1;79.99;79.99
2534;290;1;7.49;7.49
2535;601;1;3.69;3.69
2536;461;3;2.89;8.67
2536;632;3;4.99;14.97
2537;35;3;3.19;9.57
2537;122;2;1.49;2.98
2537;596;2;5.49;10.98
2538;360;3;3.99;11.97
2538;404;3;3.99;11.97
2539;224;1;34.99;34.99
2540;286;1;2.79;2.79
2541;559;2;3.99;7.98
2541;80;3;59.99;179.97
2542;972;2;1.29;2.58
2542;517;3;35.00;105.00
2543;681;1;34.99;34.99
2544;72;1;109.99;109.99
2544;988;3;59.99;179.97
2545;582;1;149.99;149.99
2545;4;3;5.99;17.97
2546;443;1;2.99;2.99
2546;192;3;24.99;74.97
2547;769;1;3.49;3.49
2547;86;3;49.99;149.97
2548;839;3;79.99;239.97
2549;50;1;1.50;1.50
2549;173;1;79.99;79.99
2549;82;3;22.99;68.97
2550;670;3;3.29;9.87
2550;144;3;19.99;59.97
2550;33;1;14.99;14.99
2551;145;1;19.99;19.99
2551;522;1;4.49;4.49
2551;449;3;2.49;7.47
2552;290;2;7.49;14.98
2552;462;2;4.79;9.58
2553;579;3;34.99;104.97
2554;101;2;44.99;89.98
2554;477;3;3.49;10.47
2555;228;3;49.99;149.97
2555;594;3;29.99;89.97
2556;910;1;19.99;19.99
2556;585;2;5.49;10.98
2557;120;2;29.99;59.98
2557;998;3;1.89;5.67
2558;595;2;59.99;119.98
2558;168;3;3.49;10.47
2558;926;2;2.99;5.98
2558;593;2;19.99;39.98
2559;76;3;8.49;25.47
2560;921;2;29.99;59.98
2560;433;1;19.99;19.99
2561;374;1;29.99;29.99
2561;873;3;29.99;89.97
2561;946;1;24.99;24.99
2561;322;1;3.29;3.29
2562;108;1;29.99;29.99
2563;457;2;249.99;499.98
2563;416;2;89.99;179.98
2564;82;1;22.99;22.99
2565;771;1;69.99;69.99
2566;387;1;3.69;3.69
2566;792;3;3.49;10.47
2567;18;3;39.99;119.97
2568;340;3;39.99;119.97
2568;695;1;3.29;3.29
2569;792;1;3.49;3.49
2569;226;3;29.99;89.97
2569;174;2;12.99;25.98
2570;291;3;89.99;269.97
2570;609;1;8.99;8.99
2570;522;2;4.49;8.98
2571;813;3;45.99;137.97
2571;435;3;49.99;149.97
2572;94;1;3.49;3.49
2572;946;2;24.99;49.98
2573;90;1;19.99;19.99
2573;14;1;12.99;12.99
2574;25;1;39.99;39.99
2575;994;1;8.99;8.99
2576;239;1;14.99;14.99
2577;752;3;2.09;6.27
2577;40;1;129.99;129.99
2578;733;2;3.49;6.98
2578;455;1;59.99;59.99
2579;22;2;3.29;6.58
2579;840;1;39.99;39.99
2579;363;3;10.99;32.97
2580;736;2;4.19;8.38
2581;636;3;99.99;299.97
2582;963;1;2.99;2.99
2582;564;3;14.99;44.97
2582;444;3;24.99;74.97
2583;834;3;14.99;44.97
2584;263;3;299.99;899.97
2584;741;2;30.00;60.00
2585;476;2;22.99;45.98
2585;312;1;5.49;5.49
2586;616;1;79.99;79.99
2586;843;2;5.49;10.98
2586;64;3;4.49;13.47
2587;755;2;9.99;19.98
2588;22;2;3.29;6.58
2588;497;2;45.99;91.98
2589;296;3;2.49;7.47
2589;814;3;15.99;47.97
2589;331;3;4.99;14.97
2589;639;2;9.99;19.98
2590;300;3;3.49;10.47
2591;284;2;3.49;6.98
2591;843;2;5.49;10.98
2591;5;2;99.99;199.98
2592;972;1;1.29;1.29
2592;657;1;299.99;299.99
2593;778;1;2.29;2.29
2593;137;1;25.99;25.99
2593;354;3;4.99;14.97
2593;192;3;24.99;74.97
2594;832;3;3.79;11.37
2595;204;2;29.99;59.98
2596;978;1;24.99;24.99
2597;377;3;34.99;104.97
2598;335;3;39.99;119.97
2598;158;1;79.99;79.99
2599;992;1;4.49;4.49
2600;431;2;4.99;9.98
2600;953;3;3.29;9.87
2601;234;1;3.79;3.79
2601;508;1;39.99;39.99
2602;567;1;1.99;1.99
2603;807;1;5.99;5.99
2604;708;1;29.99;29.99
2604;872;1;3.29;3.29
2605;927;3;39.99;119.97
2605;179;3;5.99;17.97
2605;445;1;39.99;39.99
2606;454;1;99.99;99.99
2607;603;1;32.99;32.99
2608;465;1;29.99;29.99
2608;871;2;109.99;219.98
2609;744;3;199.99;599.97
2610;408;2;39.99;79.98
2610;402;2;19.99;39.98
2610;990;3;22.99;68.97
2611;264;1;19.99;19.99
2612;549;2;3.99;7.98
2613;60;1;1.89;1.89
2614;772;2;29.99;59.98
2614;47;3;3.99;11.97
2615;835;1;3.79;3.79
2616;212;1;44.99;44.99
2616;175;2;2.29;4.58
2617;211;2;5.99;11.98
2617;551;2;54.99;109.98
2617;731;1;34.99;34.99
2618;382;1;19.99;19.99
2618;740;3;49.99;149.97
2618;67;2;14.99;29.98
2619;963;3;2.99;8.97
2619;615;3;59.99;179.97
2620;492;2;4.49;8.98
2620;480;3;2.99;8.97
2621;622;3;79.99;239.97
2621;800;1;5.99;5.99
2622;694;1;6.49;6.49
2622;733;1;3.49;3.49
2623;772;1;29.99;29.99
2623;389;3;29.99;89.97
2623;559;2;3.99;7.98
2623;634;1;199.99;199.99
2624;507;2;2.69;5.38
2624;620;2;34.99;69.98
2624;734;2;29.99;59.98
2624;530;1;79.99;79.99
2624;935;1;4.49;4.49
2625;406;1;34.99;34.99
2625;50;1;1.50;1.50
2626;875;2;24.99;49.98
2627;543;2;2.99;5.98
2628;223;1;39.99;39.99
2628;44;3;8.49;25.47
2628;390;2;2.99;5.98
2629;845;3;5.99;17.97
2630;935;2;4.49;8.98
2631;532;1;2.99;2.99
2631;162;3;2.49;7.47
2631;767;1;34.99;34.99
2632;695;2;3.29;6.58
2633;240;1;3.99;3.99
2633;961;3;6.49;19.47
2633;436;2;14.99;29.98
2633;342;1;14.99;14.99
2634;406;3;34.99;104.97
2634;74;2;39.99;79.98
2634;102;3;2.99;8.97
2634;386;1;24.99;24.99
2634;661;2;34.99;69.98
2635;18;3;39.99;119.97
2635;362;1;10.99;10.99
2636;588;3;39.99;119.97
2637;218;2;99.99;199.98
2637;178;3;14.99;44.97
2637;201;1;7.99;7.99
2637;722;1;49.99;49.99
2638;398;2;22.99;45.98
2638;469;2;5.99;11.98
2638;815;3;49.99;149.97
2639;53;2;19.99;39.98
2640;54;1;5.99;5.99
2640;645;1;1.79;1.79
2641;806;2;2.49;4.98
2641;251;2;49.99;99.98
2642;868;2;2.49;4.98
2642;325;1;19.99;19.99
2643;891;3;8.49;25.47
2644;943;1;8.49;8.49
2644;33;2;14.99;29.98
2644;244;1;39.99;39.99
2645;786;3;4.99;14.97
2646;822;1;29.99;29.99
2646;801;2;7.99;15.98
2646;899;2;29.99;59.98
2646;301;1;3.29;3.29
2647;22;1;3.29;3.29
2647;844;3;29.99;89.97
2648;920;1;2.49;2.49
2648;832;2;3.79;7.58
2648;441;3;3.49;10.47
2649;8;3;39.99;119.97
2649;902;2;3.79;7.58
2649;297;3;4.99;14.97
2650;958;3;12.99;38.97
2651;213;3;99.99;299.97
2651;843;2;5.49;10.98
2651;234;1;3.79;3.79
2652;940;1;39.99;39.99
2652;554;3;29.99;89.97
2652;760;2;39.99;79.98
2653;826;2;14.99;29.98
2654;982;3;4.99;14.97
2655;166;1;3.99;3.99
2655;305;1;19.99;19.99
2655;27;3;24.99;74.97
2656;999;2;34.99;69.98
2657;554;2;29.99;59.98
2658;179;3;5.99;17.97
2658;10;2;59.99;119.98
2658;723;1;25.99;25.99
2659;37;3;3.49;10.47
2659;420;3;29.99;89.97
2660;682;1;29.99;29.99
2660;671;1;24.99;24.99
2661;950;3;4.19;12.57
2661;491;1;12.99;12.99
2662;239;1;14.99;14.99
2662;352;1;1.99;1.99
2663;465;2;29.99;59.98
2663;435;3;49.99;149.97
2663;313;1;5.99;5.99
2663;521;3;39.99;119.97
2664;685;1;5.99;5.99
2664;273;2;29.99;59.98
2664;77;3;49.99;149.97
2664;807;2;5.99;11.98
2665;604;3;2.49;7.47
2665;159;1;19.99;19.99
2665;195;3;199.99;599.97
2666;316;1;54.99;54.99
2667;882;2;49.99;99.98
2668;269;3;8.49;25.47
2668;321;3;5.89;17.67
2668;569;2;99.99;199.98
2669;354;3;4.99;14.97
2670;87;2;1.99;3.98
2671;33;3;14.99;44.97
2671;200;1;2.49;2.49
2672;700;2;5.99;11.98
2672;934;1;2.79;2.79
2673;805;3;59.99;179.97
2673;16;1;19.99;19.99
2674;542;2;4.99;9.98
2675;72;2;109.99;219.98
2676;743;2;29.99;59.98
2676;935;3;4.49;13.47
2677;505;3;3.99;11.97
2677;982;3;4.99;14.97
2677;575;1;19.99;19.99
2678;162;2;2.49;4.98
2678;906;1;99.99;99.99
2679;499;2;3.49;6.98
2680;952;2;15.99;31.98
2681;189;2;3.29;6.58
2682;999;2;34.99;69.98
2683;698;3;14.99;44.97
2683;794;1;1.99;1.99
2684;39;3;4.29;12.87
2684;932;1;39.99;39.99
2685;471;2;19.99;39.98
2685;304;2;89.99;179.98
2685;470;1;4.29;4.29
2686;682;1;29.99;29.99
2687;635;2;39.99;79.98
2688;572;2;4.49;8.98
2688;392;1;5.49;5.49
2689;933;3;7.99;23.97
2689;645;1;1.79;1.79
2690;669;2;12.99;25.98
2691;931;1;9.99;9.99
2691;584;3;24.99;74.97
2692;169;1;34.99;34.99
2692;40;2;129.99;259.98
2692;417;3;4.29;12.87
2693;736;1;4.19;4.19
2693;407;3;89.99;269.97
2694;825;2;49.99;99.98
2694;212;1;44.99;44.99
2694;82;3;22.99;68.97
2695;554;3;29.99;89.97
2695;17;3;2.29;6.87
2695;309;1;49.99;49.99
2696;358;2;32.99;65.98
2697;362;3;10.99;32.97
2697;736;2;4.19;8.38
2698;84;3;18.99;56.97
2698;382;1;19.99;19.99
2699;328;3;24.99;74.97
2700;883;2;1.29;2.58
2700;469;3;5.99;17.97
2701;925;1;79.99;79.99
2701;176;1;24.99;24.99
2702;154;3;4.49;13.47
2702;265;3;199.99;599.97
2703;348;3;89.99;269.97
2704;771;3;69.99;209.97
2704;372;2;24.99;49.98
2704;908;1;5.99;5.99
2705;166;3;3.99;11.97
2705;60;1;1.89;1.89
2706;148;2;39.99;79.98
2707;986;1;35.00;35.00
2708;403;2;2.99;5.98
2708;600;2;8.99;17.98
2708;230;3;59.99;179.97
2708;622;3;79.99;239.97
2708;666;3;39.99;119.97
2709;164;1;69.99;69.99
2709;993;3;39.99;119.97
2709;817;3;2.99;8.97
2710;493;1;8.49;8.49
2710;667;3;79.99;239.97
2710;835;3;3.79;11.37
2710;503;2;149.99;299.98
2710;315;1;9.99;9.99
2710;349;2;44.99;89.98
2710;280;1;5.99;5.99
2711;112;3;1.89;5.67
2711;383;2;4.29;8.58
2712;270;1;29.99;29.99
2712;62;2;15.99;31.98
2712;116;1;59.99;59.99
2712;203;1;49.99;49.99
2712;433;2;19.99;39.98
2713;768;1;6.29;6.29
2713;775;2;3.99;7.98
2713;675;1;2.99;2.99
2713;667;1;79.99;79.99
2713;461;2;2.89;5.78
2714;654;3;89.99;269.97
2715;701;2;19.99;39.98
2716;314;2;4.49;8.98
2716;364;1;34.99;34.99
2717;99;2;15.99;31.98
2717;10;2;59.99;119.98
2718;575;2;19.99;39.98
2718;216;3;1.99;5.97
2718;690;2;2.49;4.98
2719;255;2;12.99;25.98
2719;419;2;24.99;49.98
2720;641;2;9.99;19.98
2720;467;3;28.99;86.97
2721;190;1;5.29;5.29
2721;733;3;3.49;10.47
2721;460;3;3.69;11.07
2722;837;1;19.99;19.99
2722;123;3;24.99;74.97
2723;690;1;2.49;2.49
2723;790;3;49.99;149.97
2723;990;1;22.99;22.99
2724;384;3;29.99;89.97
2725;676;2;14.99;29.98
2726;591;1;59.99;59.99
2726;665;1;3.49;3.49
2727;411;2;29.99;59.98
2728;92;1;1.99;1.99
2728;520;3;4.99;14.97
2729;93;2;29.99;59.98
2730;792;1;3.49;3.49
2730;94;2;3.49;6.98
2731;312;3;5.49;16.47
2731;850;2;8.99;17.98
2731;120;2;29.99;59.98
2732;940;2;39.99;79.98
2733;853;2;2.49;4.98
2733;865;1;1.99;1.99
2734;421;3;89.99;269.97
2734;568;3;3.99;11.97
2734;916;1;15.99;15.99
2735;816;3;4.29;12.87
2735;446;3;8.49;25.47
2736;37;2;3.49;6.98
2737;733;3;3.49;10.47
2737;806;1;2.49;2.49
2737;512;1;5.79;5.79
2738;289;1;79.99;79.99
2738;905;2;99.99;199.98
2739;877;1;29.99;29.99
2739;926;1;2.99;2.99
2739;180;3;24.99;74.97
2740;196;2;9.49;18.98
2741;149;2;34.99;69.98
2742;545;2;14.99;29.98
2742;821;2;59.99;119.98
2743;718;3;1.99;5.97
2743;360;2;3.99;7.98
2744;733;3;3.49;10.47
2744;611;1;19.99;19.99
2745;340;2;39.99;79.98
2746;780;1;7.49;7.49
2746;370;3;4.19;12.57
2746;107;3;59.99;179.97
2747;807;1;5.99;5.99
2748;301;3;3.29;9.87
2749;991;2;99.99;199.98
2749;121;2;5.49;10.98
2750;371;2;8.99;17.98
2751;816;3;4.29;12.87
2751;916;3;15.99;47.97
2751;195;2;199.99;399.98
2752;663;1;79.99;79.99
2752;312;1;5.49;5.49
2752;883;2;1.29;2.58
2752;25;2;39.99;79.98
2753;612;3;2.29;6.87
2754;868;3;2.49;7.47
2754;410;2;19.99;39.98
2755;467;2;28.99;57.98
2755;822;1;29.99;29.99
2756;295;1;4.19;4.19
2757;210;3;4.99;14.97
2757;443;1;2.99;2.99
2758;613;2;199.99;399.98
2759;444;2;24.99;49.98
2760;290;1;7.49;7.49
2760;278;2;4.50;9.00
2761;502;2;4.99;9.98
2762;46;3;2.99;8.97
2762;88;3;4.29;12.87
2762;426;3;25.00;75.00
2763;318;2;8.99;17.98
2764;528;1;24.99;24.99
2765;532;2;2.99;5.98
2766;592;3;15.99;47.97
2766;352;2;1.99;3.98
2766;966;2;59.99;119.98
2766;706;2;3.99;7.98
2767;279;3;22.99;68.97
2767;175;2;2.29;4.58
2768;270;1;29.99;29.99
2769;67;2;14.99;29.98
2769;881;1;6.49;6.49
2770;808;2;34.99;69.98
2771;109;2;34.99;69.98
2772;621;3;79.99;239.97
2772;713;1;9.99;9.99
2773;190;2;5.29;10.58
2773;598;2;2.99;5.98
2773;291;1;89.99;89.99
2774;378;3;28.99;86.97
2774;21;2;14.99;29.98
2775;805;1;59.99;59.99
2776;404;3;3.99;11.97
2776;158;2;79.99;159.98
2777;482;3;99.99;299.97
2778;474;3;22.99;68.97
2778;302;2;59.99;119.98
2779;552;1;3.29;3.29
2780;653;1;4.49;4.49
2780;895;2;19.99;39.98
2781;364;1;34.99;34.99
2782;57;3;15.99;47.97
2782;645;2;1.79;3.58
2783;179;3;5.99;17.97
2784;466;1;39.99;39.99
2784;429;1;39.99;39.99
2785;550;3;5.99;17.97
2785;438;2;199.99;399.98
2785;251;2;49.99;99.98
2786;170;1;3.99;3.99
2787;839;1;79.99;79.99
2787;919;2;34.99;69.98
2788;366;1;1.29;1.29
2788;825;2;49.99;99.98
2789;372;1;24.99;24.99
2790;6;1;35.99;35.99
2791;549;3;3.99;11.97
2791;809;3;24.99;74.97
2791;933;1;7.99;7.99
2792;411;3;29.99;89.97
2792;553;3;3.49;10.47
2793;296;1;2.49;2.49
2794;13;3;5.99;17.97
2795;440;3;12.99;38.97
2796;851;2;2.79;5.58
2797;522;2;4.49;8.98
2797;306;1;49.99;49.99
2798;646;2;3.49;6.98
2799;526;1;169.99;169.99
2799;407;1;89.99;89.99
2799;544;3;22.99;68.97
2800;431;2;4.99;9.98
2801;516;2;2.99;5.98
2801;444;2;24.99;49.98
2801;737;3;2.99;8.97
2801;95;1;24.99;24.99
2801;700;1;5.99;5.99
2802;809;1;24.99;24.99
2802;758;1;59.99;59.99
2803;875;2;24.99;49.98
2804;981;1;2.99;2.99
2804;445;3;39.99;119.97
2805;508;3;39.99;119.97
2805;721;3;2.49;7.47
2805;409;2;49.99;99.98
2806;974;1;7.99;7.99
2807;741;3;30.00;90.00
2807;853;1;2.49;2.49
2807;546;1;49.99;49.99
2807;87;3;1.99;5.97
2807;748;1;2.09;2.09
2808;819;2;4.29;8.58
2809;190;2;5.29;10.58
2810;378;1;28.99;28.99
2810;625;2;5.49;10.98
2810;137;1;25.99;25.99
2810;926;1;2.99;2.99
2811;493;2;8.49;16.98
2812;23;2;14.99;29.98
2812;654;2;89.99;179.98
2812;876;2;29.99;59.98
2813;504;1;4.49;4.49
2813;579;2;34.99;69.98
2813;526;3;169.99;509.97
2813;460;1;3.69;3.69
2814;241;1;5.79;5.79
2814;587;3;5.99;17.97
2814;607;2;69.99;139.98
2814;750;1;39.99;39.99
2815;53;3;19.99;59.97
2815;704;2;1.49;2.98
2816;769;2;3.49;6.98
2816;490;1;1.49;1.49
2817;53;3;19.99;59.97
2817;751;1;1.99;1.99
2818;684;1;24.99;24.99
2818;592;2;15.99;31.98
2819;233;3;29.99;89.97
2819;149;3;34.99;104.97
2819;968;1;2.49;2.49
2820;768;2;6.29;12.58
2820;664;2;8.99;17.98
2821;431;3;4.99;14.97
2822;363;1;10.99;10.99
2822;375;3;10.99;32.97
2823;145;3;19.99;59.97
2823;418;1;4.59;4.59
2823;695;2;3.29;6.58
2824;636;1;99.99;99.99
2824;196;2;9.49;18.98
2824;67;2;14.99;29.98
2825;612;3;2.29;6.87
2825;79;1;249.99;249.99
2825;957;1;4.99;4.99
2825;829;1;34.99;34.99
2826;775;3;3.99;11.97
2826;16;1;19.99;19.99
2827;210;1;4.99;4.99
2828;328;1;24.99;24.99
2828;636;2;99.99;199.98
2829;925;1;79.99;79.99
2829;426;3;25.00;75.00
2829;787;1;99.99;99.99
2829;20;2;1.99;3.98
2830;874;3;4.29;12.87
2830;805;2;59.99;119.98
2830;445;2;39.99;79.98
2831;198;2;4.19;8.38
2832;700;3;5.99;17.97
2833;396;1;3.99;3.99
2833;867;2;149.99;299.98
2834;364;3;34.99;104.97
2834;439;3;24.99;74.97
2834;783;3;39.99;119.97
2835;560;2;3.99;7.98
2835;332;3;3.29;9.87
2835;61;1;3.29;3.29
2836;836;2;1.99;3.98
2836;492;3;4.49;13.47
2837;363;3;10.99;32.97
2838;642;3;89.99;269.97
2838;200;2;2.49;4.98
2839;644;2;10.99;21.98
2839;367;1;15.99;15.99
2839;659;2;29.99;59.98
2839;255;3;12.99;38.97
2840;247;1;6.99;6.99
2841;116;1;59.99;59.99
2841;202;1;15.99;15.99
2842;162;2;2.49;4.98
2842;256;2;59.99;119.98
2843;942;3;7.49;22.47
2843;67;2;14.99;29.98
2844;210;2;4.99;9.98
2845;929;3;5.49;16.47
2846;510;3;3.49;10.47
2846;875;1;24.99;24.99
2846;315;2;9.99;19.98
2847;676;1;14.99;14.99
2848;544;1;22.99;22.99
2848;935;3;4.49;13.47
2848;820;1;19.99;19.99
2848;116;2;59.99;119.98
2849;689;2;29.99;59.98
2849;78;1;9.99;9.99
2849;563;3;59.99;179.97
2850;123;1;24.99;24.99
2850;760;1;39.99;39.99
2850;922;2;19.99;39.98
2851;156;1;1.99;1.99
2851;999;3;34.99;104.97
2852;420;3;29.99;89.97
2853;425;3;29.99;89.97
2853;863;1;3.99;3.99
2853;421;1;89.99;89.99
2853;690;1;2.49;2.49
2854;100;3;6.99;20.97
2854;122;2;1.49;2.98
2854;801;1;7.99;7.99
2855;938;2;2.29;4.58
2855;609;2;8.99;17.98
2855;603;2;32.99;65.98
2856;299;1;7.99;7.99
2857;762;3;28.99;86.97
2858;417;2;4.29;8.58
2859;37;3;3.49;10.47
2859;139;3;9.99;29.97
2860;404;2;3.99;7.98
2861;682;1;29.99;29.99
2862;842;3;3.99;11.97
2862;868;1;2.49;2.49
2863;96;3;19.99;59.97
2864;706;2;3.99;7.98
2865;586;1;59.99;59.99
